,Date,Sales
46623,2014-9,2226.0
46624,2014-9,1484.0
46625,2014-9,742.0
46626,2014-9,742.0
46627,2014-9,-742.0
46628,2014-9,742.0
46629,2014-9,1484.0
46630,2014-9,952.45
46631,2014-9,4452.0
46632,2014-9,742.0
46633,2014-9,952.45
46634,2014-9,1904.9
46635,2014-9,742.0
46636,2014-9,952.45
46637,2014-9,1904.9
46638,2014-9,2226.0
46639,2014-9,952.45
46640,2014-10,742.0
46641,2014-10,1484.0
46642,2014-10,1484.0
46643,2014-10,2857.35
46644,2014-10,742.0
46645,2014-10,952.45
46646,2014-10,2857.35
46647,2014-10,1484.0
46648,2014-10,1484.0
46649,2014-10,11130.0
46650,2014-10,742.0
46651,2014-10,742.0
46652,2014-10,3710.0
46653,2014-10,37100.0
46654,2014-10,1484.0
46655,2014-10,1484.0
46656,2014-10,742.0
46657,2014-10,742.0
46658,2014-10,742.0
46659,2014-10,11130.0
46660,2014-10,2226.0
46661,2014-10,2226.0
46662,2014-10,952.45
46663,2014-10,742.0
46664,2014-10,742.0
46665,2014-10,1484.0
46666,2014-10,742.0
46667,2014-10,952.45
46668,2014-10,1484.0
46669,2014-10,742.0
46670,2014-10,1484.0
46671,2014-10,11130.0
46672,2014-10,1484.0
46673,2014-10,1484.0
46674,2014-10,1904.9
46675,2014-10,952.45
46676,2014-10,742.0
46677,2014-10,2968.0
46678,2014-10,14840.0
46679,2014-10,1484.0
46680,2014-10,1484.0
46681,2014-10,2226.0
46682,2014-10,742.0
46683,2014-10,2968.0
46684,2014-10,1484.0
46685,2014-10,8904.0
46686,2014-10,1484.0
46687,2014-10,742.0
46688,2014-10,952.45
46689,2014-10,742.0
46690,2014-10,2226.0
46691,2014-10,2968.0
46692,2014-11,29680.0
46693,2014-11,1484.0
46694,2014-11,742.0
46695,2014-11,2226.0
46696,2014-11,4452.0
46697,2014-11,11130.0
46698,2014-11,952.45
46699,2014-11,1484.0
46700,2014-11,742.0
46701,2014-11,742.0
46702,2014-11,952.45
46703,2014-11,952.45
46704,2014-11,1904.9
