,Date,Sales
8962,2015-1,126000.0
8963,2015-2,127575.0
8964,2015-2,504000.0
8965,2015-2,378000.0
8966,2015-2,252000.0
8967,2015-2,787500.0
8968,2015-2,18900.0
8969,2015-2,4725.0
8970,2015-2,252000.0
8971,2015-2,63000.0
8972,2015-2,693000.0
8973,2015-2,393750.0
8974,2015-2,126000.0
8975,2015-2,567000.0
8976,2015-2,12600.0
8977,2015-3,378000.0
8978,2015-3,252000.0
8979,2015-3,1260000.0
8980,2015-3,189000.0
8981,2015-3,1008000.0
8982,2015-3,378000.0
8983,2015-3,18900.0
8984,2015-3,472500.0
8985,2015-3,882000.0
8986,2015-3,126000.0
8987,2015-3,708750.0
8988,2015-3,504000.0
8989,2015-3,126000.0
8990,2015-3,504000.0
8991,2015-3,126000.0
8992,2015-3,504000.0
8993,2015-4,630000.0
8994,2015-4,6300.0
8995,2015-4,252000.0
8996,2015-4,3150.0
8997,2015-4,207900.0
8998,2015-4,126000.0
8999,2015-4,126000.0
9000,2015-4,504000.0
9001,2015-4,0.0
9002,2015-4,623700.0
9003,2015-4,882000.0
9004,2015-4,6300.0
9005,2015-4,126000.0
9006,2015-4,882000.0
9007,2015-4,207900.0
9008,2015-4,756000.0
9009,2015-4,1008000.0
9010,2015-4,378000.0
9011,2015-4,126000.0
9012,2015-4,630000.0
9013,2015-4,126000.0
9014,2015-4,18900.0
9015,2015-5,630000.0
9016,2015-5,1134000.0
9017,2015-5,0.0
9018,2015-5,9450.0
9019,2015-5,207900.0
9020,2015-5,630000.0
9021,2015-5,12600.0
9022,2015-5,126000.0
9023,2015-5,504000.0
9024,2015-5,756000.0
9025,2015-5,630000.0
9026,2015-5,415800.0
9027,2015-5,504000.0
9028,2015-5,598500.0
9029,2015-5,31500.0
9030,2015-6,630000.0
9031,2015-6,1575.0
9032,2015-6,126000.0
9033,2015-6,756000.0
9034,2015-6,415800.0
9035,2015-6,630000.0
9036,2015-6,207900.0
9037,2015-6,504000.0
9038,2015-6,9450.0
9039,2015-6,9450.0
9040,2015-6,126000.0
9041,2015-6,4725.0
9042,2015-6,4725.0
9043,2015-6,630000.0
9044,2015-6,4725.0
9045,2015-6,9450.0
9046,2015-6,9450.0
9047,2015-6,47250.0
9048,2015-6,9450.0
9049,2015-6,207900.0
9050,2015-6,9450.0
9051,2015-6,3150.0
9052,2015-6,1575.0
9053,2015-6,9450.0
9054,2015-6,4725.0
9055,2015-6,882000.0
9056,2015-6,126000.0
9057,2015-6,7875.0
9058,2015-6,4725.0
9059,2015-6,252000.0
9060,2015-6,1575.0
9061,2015-6,64575.0
9062,2015-6,18900.0
9063,2015-6,882000.0
9064,2015-7,78750.0
9065,2015-7,4725.0
9066,2015-7,207900.0
9067,2015-7,630000.0
9068,2015-7,4725.0
9069,2015-7,42525.0
9070,2015-7,37800.0
9071,2015-7,756000.0
9072,2015-7,9450.0
9073,2015-7,207900.0
9074,2015-7,630000.0
9075,2015-7,47250.0
9076,2015-7,74025.0
9077,2015-7,75600.0
9078,2015-7,12600.0
9079,2015-7,1008000.0
9080,2015-7,29925.0
9081,2015-7,252000.0
9082,2015-7,12600.0
9083,2015-7,12600.0
9084,2015-7,47250.0
9085,2015-7,4725.0
9086,2015-7,31500.0
9087,2015-7,31500.0
9088,2015-7,2646000.0
9089,2015-7,7875.0
9090,2015-7,7875.0
9091,2015-7,4725.0
9092,2015-7,0.0
9093,2015-7,504000.0
9094,2015-7,189000.0
9095,2015-7,63000.0
9096,2015-7,6300.0
9097,2015-7,86625.0
9098,2015-7,236250.0
9099,2015-7,756000.0
9100,2015-7,157500.0
9101,2015-7,190575.0
9102,2015-7,9450.0
9103,2015-7,4725.0
9104,2015-7,34650.0
9105,2015-7,252000.0
9106,2015-8,252000.0
9107,2015-8,623700.0
9108,2015-8,630000.0
9109,2015-8,6300.0
9110,2015-8,22050.0
9111,2015-8,151200.0
9112,2015-8,6300.0
9113,2015-8,157500.0
9114,2015-8,1512000.0
9115,2015-8,70875.0
9116,2015-8,126000.0
9117,2015-8,299250.0
9118,2015-8,630000.0
9119,2015-8,44100.0
9120,2015-8,126000.0
9121,2015-8,29925.0
9122,2015-8,39375.0
9123,2015-8,315000.0
9124,2015-8,1260000.0
9125,2015-8,198450.0
9126,2015-8,94500.0
9127,2015-8,31500.0
9128,2015-8,252000.0
9129,2015-8,315000.0
9130,2015-8,70875.0
9131,2015-8,39375.0
9132,2015-8,207900.0
9133,2015-8,1008000.0
9134,2015-8,441000.0
9135,2015-8,15750.0
9136,2015-8,94500.0
9137,2015-8,31500.0
9138,2015-8,51975.0
9139,2015-8,401625.0
9140,2015-8,504000.0
9141,2015-8,472500.0
9142,2015-8,23625.0
9143,2015-8,378000.0
9144,2015-8,7875.0
9145,2015-8,18900.0
9146,2015-8,47250.0
9147,2015-8,378000.0
9148,2015-8,29925.0
9149,2015-8,56700.0
9150,2015-8,23625.0
9151,2015-8,63000.0
9152,2015-8,756000.0
9153,2015-8,236250.0
9154,2015-8,203175.0
9155,2015-8,1008000.0
9156,2015-8,78750.0
9157,2015-8,378000.0
9158,2015-8,1134000.0
9159,2015-9,39375.0
9160,2015-9,15750.0
9161,2015-9,207900.0
9162,2015-9,472500.0
9163,2015-9,40950.0
9164,2015-9,289800.0
9165,2015-9,9450.0
9166,2015-9,472500.0
9167,2015-9,882000.0
9168,2015-9,315000.0
9169,2015-9,242550.0
9170,2015-9,4725.0
9171,2015-9,47250.0
9172,2015-9,31500.0
9173,2015-9,378000.0
9174,2015-9,78750.0
9175,2015-9,9450.0
9176,2015-9,126000.0
9177,2015-9,220500.0
9178,2015-9,129150.0
9179,2015-9,1260000.0
9180,2015-9,236250.0
9181,2015-9,225225.0
9182,2015-9,1638000.0
9183,2015-9,15750.0
9184,2015-9,3150.0
9185,2015-9,23625.0
9186,2015-9,126000.0
9187,2015-9,78750.0
9188,2015-9,39375.0
9189,2015-9,207900.0
9190,2015-9,630000.0
9191,2015-9,18900.0
9192,2015-9,157500.0
9193,2015-9,33075.0
9194,2015-9,18900.0
9195,2015-9,96075.0
9196,2015-9,157500.0
9197,2015-9,882000.0
9198,2015-9,267750.0
9199,2015-9,378000.0
9200,2015-9,1386000.0
9201,2015-9,31500.0
9202,2015-9,0.0
9203,2015-9,9450.0
9204,2015-9,15750.0
9205,2015-9,31500.0
9206,2015-9,126000.0
9207,2015-9,23625.0
9208,2015-9,55125.0
9209,2015-9,504000.0
9210,2015-9,157500.0
9211,2015-9,15750.0
9212,2015-9,56700.0
9213,2015-9,67725.0
9214,2015-9,33075.0
9215,2015-9,157500.0
9216,2015-9,504000.0
9217,2015-9,315000.0
9218,2015-9,420525.0
9219,2015-9,1260000.0
9220,2015-9,15750.0
9221,2015-9,0.0
9222,2015-9,31500.0
9223,2015-9,126000.0
9224,2015-9,504000.0
9225,2015-9,14175.0
9226,2015-9,1575.0
9227,2015-9,78750.0
9228,2015-9,17325.0
9229,2015-9,61425.0
9230,2015-9,39375.0
9231,2015-9,882000.0
9232,2015-9,393750.0
9233,2015-9,1638000.0
9234,2015-9,15750.0
9235,2015-9,4725.0
9236,2015-9,31500.0
9237,2015-10,15750.0
9238,2015-10,415800.0
9239,2015-10,535500.0
9240,2015-10,157500.0
9241,2015-10,157500.0
9242,2015-10,23625.0
9243,2015-10,55125.0
9244,2015-10,252000.0
9245,2015-10,56700.0
9246,2015-10,157500.0
9247,2015-10,31500.0
9248,2015-10,4725.0
