,Date,Sales
31029,2013-1,19200.0
31030,2013-1,25600.0
31031,2013-1,4800.0
31032,2013-1,3200.0
31033,2013-1,4800.0
31034,2013-1,4800.0
31035,2013-1,4800.0
31036,2013-1,12800.0
31037,2013-1,6400.0
31038,2013-1,3200.0
31039,2013-1,32000.0
31040,2013-1,3200.0
31041,2013-1,16000.0
31042,2013-1,8000.0
31043,2013-1,4800.0
31044,2013-1,8000.0
31045,2013-1,1600.0
31046,2013-1,1600.0
31047,2013-1,40000.0
31048,2013-1,4800.0
31049,2013-1,1600.0
31050,2013-1,1600.0
31051,2013-1,3200.0
31052,2013-1,36800.0
31053,2013-1,24000.0
31054,2013-1,19200.0
31055,2013-1,16000.0
31056,2013-1,3200.0
31057,2013-1,35200.0
31058,2013-1,6400.0
31059,2013-1,3200.0
31060,2013-1,4800.0
31061,2013-1,1600.0
31062,2013-1,22400.0
31063,2013-1,11200.0
31064,2013-1,6400.0
31065,2013-1,4800.0
31066,2013-1,1600.0
31067,2013-1,8000.0
31068,2013-1,3200.0
31069,2013-1,3200.0
31070,2013-1,3200.0
31071,2013-1,1600.0
31072,2013-1,4800.0
31073,2013-1,1600.0
31074,2013-1,1600.0
31075,2013-1,14400.0
31076,2013-1,1600.0
31077,2013-1,6400.0
31078,2013-1,12800.0
31079,2013-1,12800.0
31080,2013-1,14400.0
31081,2013-1,8000.0
31082,2013-1,1600.0
31083,2013-1,1600.0
31084,2013-1,4800.0
31085,2013-1,3200.0
31086,2013-1,24000.0
31087,2013-1,48000.0
31088,2013-1,4800.0
31089,2013-1,11200.0
31090,2013-1,6400.0
31091,2013-1,3200.0
31092,2013-1,12800.0
31093,2013-1,19200.0
31094,2013-1,9600.0
31095,2013-1,9600.0
31096,2013-1,3200.0
31097,2013-1,3200.0
31098,2013-1,1600.0
31099,2013-1,12800.0
31100,2013-1,3200.0
31101,2013-1,1600.0
31102,2013-1,1600.0
31103,2013-1,3200.0
31104,2013-1,3200.0
31105,2013-1,11200.0
31106,2013-1,3200.0
31107,2013-1,16000.0
31108,2013-1,1600.0
31109,2013-1,6400.0
31110,2013-1,3200.0
31111,2013-1,3200.0
31112,2013-1,14400.0
31113,2013-1,1600.0
31114,2013-1,1600.0
31115,2013-1,16000.0
31116,2013-1,4800.0
31117,2013-1,9600.0
31118,2013-1,11200.0
31119,2013-1,1600.0
31120,2013-1,6400.0
31121,2013-1,6400.0
31122,2013-1,3200.0
31123,2013-1,6400.0
31124,2013-1,4800.0
31125,2013-1,1600.0
31126,2013-1,16000.0
31127,2013-1,6400.0
31128,2013-1,4800.0
31129,2013-1,16000.0
31130,2013-1,4800.0
31131,2013-1,4800.0
31132,2013-1,1600.0
31133,2013-1,3200.0
31134,2013-1,6400.0
31135,2013-1,6400.0
31136,2013-1,12800.0
31137,2013-1,1600.0
31138,2013-1,52800.0
31139,2013-1,24000.0
31140,2013-1,0.0
31141,2013-1,12800.0
31142,2013-1,4800.0
31143,2013-1,4800.0
31144,2013-1,3200.0
31145,2013-1,22400.0
31146,2013-1,1600.0
31147,2013-1,12800.0
31148,2013-1,3200.0
31149,2013-1,3200.0
31150,2013-1,1600.0
31151,2013-1,1600.0
31152,2013-1,1600.0
31153,2013-1,3200.0
31154,2013-1,3200.0
31155,2013-1,3200.0
31156,2013-1,8000.0
31157,2013-1,4800.0
31158,2013-1,3200.0
31159,2013-1,3200.0
31160,2013-1,3200.0
31161,2013-1,16000.0
31162,2013-1,40000.0
31163,2013-1,48000.0
31164,2013-1,3200.0
31165,2013-1,1600.0
31166,2013-1,1600.0
31167,2013-1,9600.0
31168,2013-1,3200.0
31169,2013-1,9600.0
31170,2013-1,3200.0
31171,2013-1,4800.0
31172,2013-1,3200.0
31173,2013-1,3200.0
31174,2013-1,6400.0
31175,2013-1,4800.0
31176,2013-1,1600.0
31177,2013-1,0.0
31178,2013-1,24000.0
31179,2013-1,1600.0
31180,2013-1,1600.0
31181,2013-1,1600.0
31182,2013-1,9600.0
31183,2013-1,3200.0
31184,2013-1,1600.0
31185,2013-1,16000.0
31186,2013-1,1600.0
31187,2013-1,6400.0
31188,2013-1,12800.0
31189,2013-1,3200.0
31190,2013-1,1600.0
31191,2013-1,16000.0
31192,2013-1,6400.0
31193,2013-1,1600.0
31194,2013-1,1600.0
31195,2013-1,3200.0
31196,2013-1,9600.0
31197,2013-1,3200.0
31198,2013-1,8000.0
31199,2013-1,1600.0
31200,2013-1,3200.0
31201,2013-1,3200.0
31202,2013-1,6400.0
31203,2013-1,16000.0
31204,2013-1,8000.0
31205,2013-1,4800.0
31206,2013-1,4800.0
31207,2013-1,1600.0
31208,2013-1,17600.0
31209,2013-1,73600.0
31210,2013-1,1600.0
31211,2013-1,35200.0
31212,2013-1,6400.0
31213,2013-1,8000.0
31214,2013-1,17600.0
31215,2013-1,8000.0
31216,2013-1,17600.0
31217,2013-1,9600.0
31218,2013-1,16000.0
31219,2013-1,14400.0
31220,2013-1,3200.0
31221,2013-1,9600.0
31222,2013-1,1600.0
31223,2013-1,3200.0
31224,2013-1,3200.0
31225,2013-1,1600.0
31226,2013-1,1817.06
31227,2013-1,1600.0
31228,2013-1,1600.0
31229,2013-1,3200.0
31230,2013-1,16000.0
31231,2013-1,11200.0
31232,2013-1,1600.0
31233,2013-1,3200.0
31234,2013-1,3200.0
31235,2013-1,3200.0
31236,2013-1,12800.0
31237,2013-1,16000.0
31238,2013-1,24000.0
31239,2013-1,1600.0
31240,2013-1,8000.0
31241,2013-1,1600.0
31242,2013-1,19200.0
31243,2013-1,48000.0
31244,2013-1,4800.0
31245,2013-1,12800.0
31246,2013-1,3200.0
31247,2013-1,6400.0
31248,2013-1,1600.0
31249,2013-1,9600.0
31250,2013-1,11200.0
31251,2013-1,16000.0
31252,2013-1,11200.0
31253,2013-1,3200.0
31254,2013-1,9600.0
31255,2013-1,6400.0
31256,2013-1,1600.0
31257,2013-1,14400.0
31258,2013-1,1600.0
31259,2013-1,8000.0
31260,2013-1,-1480.0
31261,2013-1,3200.0
31262,2013-1,3200.0
31263,2013-1,1600.0
31264,2013-1,0.0
31265,2013-1,3200.0
31266,2013-1,1600.0
31267,2013-1,4800.0
31268,2013-1,3200.0
31269,2013-1,27200.0
31270,2013-1,0.0
31271,2013-1,16000.0
31272,2013-1,3200.0
31273,2013-1,4800.0
31274,2013-1,1600.0
31275,2013-1,1600.0
31276,2013-1,8000.0
31277,2013-1,16000.0
31278,2013-1,6400.0
31279,2013-1,32000.0
31280,2013-1,1600.0
31281,2013-1,17600.0
31282,2013-1,9600.0
31283,2013-1,0.0
31284,2013-1,3200.0
31285,2013-1,1600.0
31286,2013-1,16000.0
31287,2013-1,1600.0
31288,2013-1,3200.0
31289,2013-1,1600.0
31290,2013-1,4800.0
31291,2013-1,11200.0
31292,2013-1,3200.0
31293,2013-1,12800.0
31294,2013-1,19200.0
31295,2013-1,1600.0
31296,2013-1,1600.0
31297,2013-1,6400.0
31298,2013-1,1600.0
31299,2013-1,32000.0
31300,2013-1,40000.0
31301,2013-1,48000.0
31302,2013-1,4800.0
31303,2013-1,8000.0
31304,2013-1,4800.0
31305,2013-1,1600.0
31306,2013-1,16000.0
31307,2013-1,1600.0
31308,2013-1,1600.0
31309,2013-1,8000.0
31310,2013-1,3200.0
31311,2013-1,4800.0
31312,2013-1,3200.0
31313,2013-1,3200.0
31314,2013-1,1600.0
31315,2013-1,1600.0
31316,2013-1,19200.0
31317,2013-1,1600.0
31318,2013-1,6400.0
31319,2013-1,8000.0
31320,2013-1,1600.0
31321,2013-1,3200.0
31322,2013-1,0.0
31323,2013-1,6400.0
31324,2013-1,3200.0
31325,2013-1,1600.0
31326,2013-1,3200.0
31327,2013-1,3200.0
31328,2013-1,24000.0
31329,2013-1,0.0
31330,2013-1,4800.0
31331,2013-1,9600.0
31332,2013-1,3200.0
31333,2013-1,0.0
31334,2013-1,1600.0
31335,2013-1,16000.0
31336,2013-1,16000.0
31337,2013-1,6400.0
31338,2013-1,35200.0
31339,2013-1,24000.0
31340,2013-1,6400.0
31341,2013-1,12800.0
31342,2013-1,9600.0
31343,2013-1,16000.0
31344,2013-1,32000.0
31345,2013-1,11200.0
31346,2013-1,3200.0
31347,2013-1,4800.0
31348,2013-1,0.0
31349,2013-1,0.0
31350,2013-1,0.0
31351,2013-1,0.0
31352,2013-1,0.0
31353,2013-1,1600.0
31354,2013-1,1600.0
31355,2013-1,3200.0
31356,2013-1,3200.0
31357,2013-1,11200.0
31358,2013-1,1600.0
31359,2013-1,1600.0
31360,2013-1,0.0
31361,2013-1,4800.0
31362,2013-1,0.0
31363,2013-1,0.0
31364,2013-1,0.0
31365,2013-1,1600.0
31366,2013-1,0.0
31367,2013-1,6400.0
31368,2013-1,9600.0
31369,2013-1,0.0
31370,2013-1,0.0
31371,2013-1,0.0
31372,2013-1,3200.0
31373,2013-1,0.0
31374,2013-1,1600.0
31375,2013-1,32000.0
31376,2013-1,3200.0
31377,2013-1,3200.0
31378,2013-1,4800.0
31379,2013-1,16000.0
31380,2013-1,4800.0
31381,2013-1,0.0
31382,2013-1,19200.0
31383,2013-1,3200.0
31384,2013-1,1600.0
31385,2013-1,3200.0
31386,2013-1,1600.0
31387,2013-1,0.0
31388,2013-1,4800.0
31389,2013-1,6400.0
31390,2013-1,0.0
31391,2013-2,4800.0
31392,2013-2,3200.0
31393,2013-2,9600.0
31394,2013-2,3200.0
31395,2013-2,32000.0
31396,2013-2,6400.0
31397,2013-2,12800.0
31398,2013-2,1600.0
31399,2013-2,1600.0
31400,2013-2,1600.0
31401,2013-2,3200.0
31402,2013-2,1600.0
31403,2013-2,1600.0
31404,2013-2,1600.0
31405,2013-2,9600.0
31406,2013-2,16000.0
31407,2013-2,48000.0
31408,2013-2,16000.0
31409,2013-2,32000.0
31410,2013-2,6400.0
31411,2013-2,1600.0
31412,2013-2,6400.0
31413,2013-2,1600.0
31414,2013-2,9600.0
31415,2013-2,16000.0
31416,2013-2,32000.0
31417,2013-2,3200.0
31418,2013-2,4800.0
31419,2013-2,3200.0
31420,2013-2,3200.0
31421,2013-2,4800.0
